No,Time,X1.oC,HK-Bat.V
1,10.09.2010 09:48,-17.3353,3.486
2,10.09.2010 10:00,-1.66437,3.501
453,29.09.2010 07:00,-3.011121
454,29.09.2010 08:00,-3.646191
455,29.09.2010 09:00,-6.888413
456,29.09.2010 10:00,6.837699,3.517
457,29.09.2010 11:00,8.713105
458,29.09.2010 12:00,2.30358
459,29.09.2010 13:00,9.442232
460,29.09.2010 14:00,9.917987
461,29.09.2010 15:00,7.651835
462,29.09.2010 16:00,7.327636,3.517
463,29.09.2010 17:00,6.044594
464,29.09.2010 18:00,1.440082
465,29.09.2010 19:00,1.976415
466,29.09.2010 20:00,7.183161
467,29.09.2010 21:00,8.785484
468,29.09.2010 22:00,1.702373,3.516
469,29.09.2010 23:00,-4.799079
470,30.09.2010 00:00,4.495311
471,30.09.2010 01:00,-0.959976
472,30.09.2010 02:00,-8.233223
473,30.09.2010 03:00,-4.146644
474,30.09.2010 04:00,7.828959,3.517
475,30.09.2010 05:00,-7.944659
476,30.09.2010 06:00,8.26303
477,30.09.2010 07:00,-6.725559
478,30.09.2010 08:00,-9.412451
479,30.09.2010 09:00,7.395962
480,30.09.2010 10:00,-0.236481,3.516
481,30.09.2010 11:00,-0.4861
482,30.09.2010 12:00,5.483355
483,30.09.2010 13:00,-5.568105
484,30.09.2010 14:00,-9.157798
485,30.09.2010 15:00,-6.48037
486,30.09.2010 16:00,5.822258,3.519
487,30.09.2010 17:00,-1.881014
488,30.09.2010 18:00,-4.135665
489,30.09.2010 19:00,-5.174427
490,30.09.2010 20:00,-5.473493
491,30.09.2010 21:00,5.766325
492,30.09.2010 22:00,-1.677381,3.516
493,30.09.2010 23:00,-0.477166
494,01.10.2010 00:00,-4.199166
495,01.10.2010 01:00,-6.136621
496,01.10.2010 02:00,-5.335748
497,01.10.2010 03:00,1.648943
498,01.10.2010 04:00,9.03749,3.516
499,01.10.2010 05:00,2.264229
500,01.10.2010 06:00,9.344863
501,01.10.2010 07:00,1.030602
502,01.10.2010 08:00,-2.977034
503,01.10.2010 09:00,2.967888
504,01.10.2010 10:00,-0.753977,3.518
505,01.10.2010 11:00,0.033175
506,01.10.2010 12:00,8.281857
507,01.10.2010 13:00,8.021818
508,01.10.2010 14:00,-2.352564
509,01.10.2010 15:00,-6.739446
510,01.10.2010 16:00,-2.776803,3.515
511,01.10.2010 17:00,8.086204
512,01.10.2010 18:00,-2.140629
513,01.10.2010 19:00,6.471879
514,01.10.2010 20:00,-5.549512
515,01.10.2010 21:00,2.762962
516,01.10.2010 22:00,-6.863562,3.516
517,01.10.2010 23:00,8.882779
518,02.10.2010 00:00,5.115574
519,02.10.2010 01:00,-6.668117
520,02.10.2010 02:00,1.932344
521,02.10.2010 03:00,-4.458878
522,02.10.2010 04:00,-8.58141,3.517
523,02.10.2010 05:00,-5.947268
524,02.10.2010 06:00,1.071828
525,02.10.2010 07:00,8.191676
526,02.10.2010 08:00,7.581066
527,02.10.2010 09:00,9.782937
528,02.10.2010 10:00,6.721025,3.515
529,02.10.2010 11:00,-7.423838
530,02.10.2010 12:00,4.75798
531,02.10.2010 13:00,9.744234
532,02.10.2010 14:00,-9.482346
533,02.10.2010 15:00,1.884186
534,02.10.2010 16:00,-0.710696,3.515
535,02.10.2010 17:00,-7.291878
536,02.10.2010 18:00,-2.571816
537,02.10.2010 19:00,-2.775061
538,02.10.2010 20:00,1.685254
539,02.10.2010 21:00,-7.061214
540,02.10.2010 22:00,4.158674,3.518
541,02.10.2010 23:00,6.035723
542,03.10.2010 00:00,-6.78127
543,03.10.2010 01:00,8.200342
544,03.10.2010 02:00,-4.274181
545,03.10.2010 03:00,2.571931
546,03.10.2010 04:00,-1.242475,3.517
547,03.10.2010 05:00,9.066929
548,03.10.2010 06:00,1.771252
549,03.10.2010 07:00,0.602691
550,03.10.2010 08:00,6.186471
551,03.10.2010 09:00,9.688731
552,03.10.2010 10:00,-5.10842,3.515
553,03.10.2010 11:00,8.378747
554,03.10.2010 12:00,-9.259483
555,03.10.2010 13:00,6.36877
556,03.10.2010 14:00,-4.943371
557,03.10.2010 15:00,-7.370958
558,03.10.2010 16:00,-9.04095,3.517
559,03.10.2010 17:00,-8.360498
560,03.10.2010 18:00,9.565707
561,03.10.2010 19:00,-2.349182
562,03.10.2010 20:00,0.244595
563,03.10.2010 21:00,8.687476
564,03.10.2010 22:00,-8.770317,3.517
565,03.10.2010 23:00,1.436888
566,04.10.2010 00:00,-5.769681
567,04.10.2010 01:00,9.740089
568,04.10.2010 02:00,-6.968395
569,04.10.2010 03:00,-7.126745
570,04.10.2010 04:00,-3.615031,3.516
571,04.10.2010 05:00,0.406047
572,04.10.2010 06:00,9.370849
573,04.10.2010 07:00,9.328691
574,04.10.2010 08:00,7.911341
575,04.10.2010 09:00,-6.622738
576,04.10.2010 10:00,-2.363261,3.518
577,04.10.2010 11:00,3.193921
578,04.10.2010 12:00,3.271278
579,04.10.2010 13:00,-4.395722
580,04.10.2010 14:00,6.641286
581,04.10.2010 15:00,-5.091244
582,04.10.2010 16:00,6.109501,3.52
583,04.10.2010 17:00,5.168746
584,04.10.2010 18:00,7.172936
585,04.10.2010 19:00,-4.131326
586,04.10.2010 20:00,-6.502056
587,04.10.2010 21:00,8.4034
588,04.10.2010 22:00,-3.393205,3.52
589,04.10.2010 23:00,7.243075
590,05.10.2010 00:00,-9.034617
591,05.10.2010 01:00,-5.519238
592,05.10.2010 02:00,2.542828
593,05.10.2010 03:00,-1.133977
594,05.10.2010 04:00,-0.00636,3.522
595,05.10.2010 05:00,0.807262
596,05.10.2010 06:00,3.832001
597,05.10.2010 07:00,1.702406
598,05.10.2010 08:00,8.580797
599,05.10.2010 09:00,-4.19499
600,05.10.2010 10:00,-7.453839,3.519
601,05.10.2010 11:00,8.930114
602,05.10.2010 12:00,-8.835451
603,05.10.2010 13:00,9.068199
604,05.10.2010 14:00,-2.392381
605,05.10.2010 15:00,-6.235786
606,05.10.2010 16:00,0.203381,3.52
607,05.10.2010 17:00,9.569668
608,05.10.2010 18:00,8.832136
609,05.10.2010 19:00,8.495232
610,05.10.2010 20:00,2.635122
611,05.10.2010 21:00,0.527177
612,05.10.2010 22:00,2.999225,3.518
613,05.10.2010 23:00,7.406716
614,06.10.2010 00:00,-7.586251
615,06.10.2010 01:00,-8.628761
616,06.10.2010 02:00,3.870623
617,06.10.2010 03:00,8.309761
618,06.10.2010 04:00,5.7608087,3.517
619,06.10.2010 05:00,8.8342064
620,06.10.2010 06:00,-2.182666
621,06.10.2010 07:00,2.430817
622,06.10.2010 08:00,1.418404
623,06.10.2010 09:00,6.143767
624,06.10.2010 10:00,-3.22409,3.514
625,06.10.2010 11:00,1.48755
626,06.10.2010 12:00,-6.644791
627,06.10.2010 13:00,7.045543
628,06.10.2010 14:00,-5.828519
629,06.10.2010 15:00,-1.191709
630,06.10.2010 16:00,2.54172,3.527
631,06.10.2010 17:00,-2.25557
632,06.10.2010 18:00,-0.47019
633,06.10.2010 19:00,3.69411
634,06.10.2010 20:00,-8.62041
635,06.10.2010 21:00,-8.20538
636,06.10.2010 22:00,-9.059366,3.527
637,06.10.2010 23:00,4.705658
638,07.10.2010 00:00,-2.309428
639,07.10.2010 01:00,6.012958
640,07.10.2010 02:00,-8.735198
641,07.10.2010 03:00,-3.012279
642,07.10.2010 04:00,-2.1802383,3.52
643,07.10.2010 05:00,6.378292
644,07.10.2010 06:00,5.446925
645,07.10.2010 07:00,1.068699
646,07.10.2010 08:00,-2.643732
647,07.10.2010 09:00,7.704217
648,07.10.2010 10:00,-3.646289,3.513
649,07.10.2010 11:00,5.0523331
650,07.10.2010 12:00,6.949574
651,07.10.2010 13:00,1.07554
652,07.10.2010 14:00,-7.09966
653,07.10.2010 15:00,11.25914
654,07.10.2010 16:00,5.27521,3.553
655,07.10.2010 17:00,-4.61634
656,07.10.2010 18:00,-4.56509
657,07.10.2010 19:00,8.59127
658,07.10.2010 20:00,7.38001
659,07.10.2010 21:00,0.81516
660,07.10.2010 22:00,7.31103,3.545
661,07.10.2010 23:00,5.97005
662,08.10.2010 00:00,5.01985
663,08.10.2010 01:00,-3.40244
664,08.10.2010 02:00,4.375675
665,08.10.2010 03:00,2.173756
666,08.10.2010 04:00,8.599286,3.524
667,08.10.2010 05:00,3.332294
668,08.10.2010 06:00,0.711914
669,08.10.2010 07:00,6.706896
670,08.10.2010 08:00,-5.874537
671,08.10.2010 09:00,-1.030107
672,08.10.2010 10:00,5.57106,3.521
673,08.10.2010 11:00,-2.35112
674,08.10.2010 12:00,-0.46263
675,08.10.2010 13:00,1.84682
676,08.10.2010 14:00,0.44676
677,08.10.2010 15:00,16.12687
678,08.10.2010 16:00,16.47506,3.574
679,08.10.2010 17:00,15.15371
680,08.10.2010 18:00,10.47813
681,08.10.2010 19:00,4.27143
682,08.10.2010 20:00,1.6473
683,08.10.2010 21:00,2.20404
684,08.10.2010 22:00,3.2503,3.562
685,08.10.2010 23:00,6.16304
686,09.10.2010 00:00,0.50708
687,09.10.2010 01:00,10.92917
688,09.10.2010 02:00,8.57168
689,09.10.2010 03:00,4.85909
690,09.10.2010 04:00,4.387156,3.538
691,09.10.2010 05:00,-0.124283
692,09.10.2010 06:00,-7.389049
693,09.10.2010 07:00,-4.5991143
694,09.10.2010 08:00,-3.617134
695,09.10.2010 09:00,-7.519505
696,09.10.2010 10:00,0.4020956,3.522
697,09.10.2010 11:00,-4.881578
698,09.10.2010 12:00,4.1438
699,09.10.2010 13:00,-4.8283
700,09.10.2010 14:00,-1.49132
701,09.10.2010 15:00,8.56731
702,09.10.2010 16:00,0.92008,3.564
703,09.10.2010 17:00,2.08082
704,09.10.2010 18:00,5.15999
705,09.10.2010 19:00,-4.34321
706,09.10.2010 20:00,8.56296
707,09.10.2010 21:00,-2.31773
708,09.10.2010 22:00,8.56804,3.549
709,09.10.2010 23:00,-2.37181
710,10.10.2010 00:00,8.04068
711,10.10.2010 01:00,-7.814432
712,10.10.2010 02:00,6.120246
713,10.10.2010 03:00,-9.30602
714,10.10.2010 04:00,-6.554453,3.525
715,10.10.2010 05:00,3.601103
716,10.10.2010 06:00,3.69645
717,10.10.2010 07:00,1.021901
718,10.10.2010 08:00,4.114952
719,10.10.2010 09:00,-8.140046
720,10.10.2010 10:00,-7.675397,3.514
721,10.10.2010 11:00,9.955712
722,10.10.2010 12:00,6.87822
723,10.10.2010 13:00,4.04415
724,10.10.2010 14:00,1.19303
725,10.10.2010 15:00,-3.01157
726,10.10.2010 16:00,-1.91625,3.565
727,10.10.2010 17:00,0.95639
728,10.10.2010 18:00,4.30428
729,10.10.2010 19:00,-3.35163
730,10.10.2010 20:00,-5.53362
731,10.10.2010 21:00,0.52098
